Time,mdm2,p53p,p53,siah,atm_p,nbs1_p,arf,bcatenin,Damage,p53pmdm2,p53mdm2,atm,nbs1,arfmdm2,siahbcatenin
568.806880688084,1.73239143951413,14.220293357373,0.2082342333608,1.25940634997714,0.998509674833444,0.907939993274592,0.0105418391097864,0.11282550034808,1.17154794937742,0.114643182411043,0.349972351996782,0.00149032516655256,0.0920600067254096,0.137613159207734,0.213009005142816
568.936893689384,1.74629000991909,14.2375008087713,0.20735189848774,1.2665400187392,0.998507553383707,0.907938220144483,0.0104456002374965,0.112207229751547,1.16997713080673,0.115754287616497,0.351369834691249,0.00149244661628917,0.0920617798555183,0.137446391129967,0.213042846725197
569.066906690684,1.76023247793256,14.2544228245984,0.206475077839566,1.2736652587892,0.99850542619903,0.907936441908344,0.0103508143748879,0.11159647398349,1.16840654471793,0.116868915038316,0.352761577197234,0.00149457380096601,0.0920635580916575,0.137281097296794,0.213076391164469
569.196919691984,1.77421847499883,14.27105965921,0.205603742831042,1.28078188587252,0.998503293305383,0.907934658586812,0.0102573785969441,0.110993113033951,1.16683622725705,0.117986997709413,0.35414757855636,0.00149670669461359,0.0920653414131899,0.137117334037407,0.213109641499868
569.326932693284,1.78824759405382,14.2874115782447,0.204737870936802,1.28788971851964,0.998501154728891,0.90793287020066,0.0101651874911401,0.110397029238523,1.1652662143646,0.11910846750614,0.355527832280858,0.00149884527110575,0.0920671297993418,0.136955167105779,0.213142600730029
569.456945694584,1.80231976529853,14.3034788570256,0.203877430883711,1.29498857799508,0.998499010495836,0.907931076770798,0.0100744401618078,0.109808107227599,1.16369654177456,0.120233256794071,0.356902341161906,0.00150098950416025,0.0920689232292034,0.13679435343378,0.213175271813876
569.586958695884,1.81643433929407,14.3192617804613,0.203022399428755,1.30207828824531,0.998496860632658,0.907929278318273,0.00998476861450944,0.109226233876628,1.16212724501367,0.121361297772065,0.358271100880226,0.00150313936733866,0.092070721681729,0.136635220977637,0.213207657671571
569.716971697184,1.83059137292452,14.3347606446121,0.202172746566701,1.30915867584833,0.998494705165949,0.907927474864265,0.00989651457000357,0.108651298257578,1.16055835940052,0.122492521918634,0.359634114039554,0.001505294834047,0.0920725251357368,0.136477388791099,0.21323976118525
569.846984698484,1.84479035412464,14.3499757537649,0.201328444714525,1.31622956996406,0.998492544122461,0.907925666430092,0.0098094269904184,0.108083191591456,1.15898992004488,0.123626861556528,0.360991381886878,0.00150745587753573,0.0920743335699097,0.136321066920141,0.213271585199831
569.976997699785,1.85903107402619,14.3649074228062,0.200489464561065,1.32329080228438,0.998490377529096,0.907923853037207,0.00972356929434706,0.10752180720185,1.1574219618469,0.124764248348736,0.362342907703822,0.00150962247090016,0.0920761469627949,0.136166153436912,0.213303132523747
570.107010701085,1.87331322218588,14.3795559757849,0.199655777735949,1.33034220698507,0.998488205412916,0.907922034707197,0.0096388973936879,0.106967040469567,1.15585451949645,0.125904614036293,0.36368869460882,0.00151179458708066,0.0920779652928046,0.136012654362558,0.213334405929638
570.237023702385,1.88763651195671,14.3939217463851,0.198827354685124,1.33738362067766,0.998486027801133,0.907920211461786,0.00955538756644152,0.106418788788264,1.15428762747243,0.127047890287295,0.365028747383565,0.00151397219886298,0.0920797885382157,0.135860555845593,0.213365408155021
570.367036703685,1.90200065451535,14.4080050775587,0.198004165841819,1.3444148823624,0.998483844721118,0.907918383322831,0.00947301050941495,0.105876951521108,1.15272132004208,0.128194008730879,0.366363071458443,0.0015161552788785,0.0920816166771704,0.135709850243939,0.21339614190293
570.497049704985,1.91640541926626,14.4218063218252,0.197186182027633,1.35143583338141,0.998481656200392,0.907916550312326,0.0093917997280505,0.105341429958323,1.15115563126045,0.129342900698574,0.367691672403377,0.00151834379960454,0.0920834496876759,0.135560468855254,0.213426609842529
570.627062706285,1.93085047215321,14.4353258406655,0.196373372700833,1.3584463173732,0.998479462266631,0.907914712452396,0.00931167285581354,0.104812127275846,1.14959059496969,0.130494497784693,0.369014557692196,0.00152053773336466,0.0920852875476054,0.135412458025569,0.213456814609669
570.757075707585,1.94533555729571,14.4485640047806,0.195565707603435,1.36544618022722,0.998477262947667,0.907912869765305,0.00923262730801494,0.104288948494849,1.14802624479856,0.131648731383151,0.370331735098587,0.001522737052329,0.0920871302346971,0.135265785606574,0.213486758807482
570.887088708885,1.9598604179414,14.4615211939291,0.194763156315012,1.37243527003725,0.998475058271482,0.907911022273446,0.00915465764929187,0.103771800440498,1.14646261416186,0.132805532830719,0.371643213088506,0.00152494172851454,0.0920889777265557,0.135120423025304,0.213516445006537
571.017101710185,1.97442477967414,14.4741977968051,0.193965688088506,1.37941343706016,0.998472848266211,0.90790916999935,0.00907773704865944,0.103260591705779,1.14489973625989,0.133964833467515,0.372949000977577,0.00152715173378547,0.0920908300006516,0.134976363548039,0.213545875745447
571.147114711485,1.98902837965354,14.4865942110021,0.193173272021409,1.38638053367545,0.998470632960143,0.90790731296568,0.0090018479858756,0.102755232616073,1.1433376440781,0.135126564589119,0.374249108762481,0.00152936703985337,0.0920926870343216,0.134833591777882,0.213575053531983
571.277127712785,2.00367095600901,14.4987108429139,0.192385877094422,1.39333641433856,0.998468412381718,0.907905451195233,0.008926971346761,0.102255635188562,1.1417763703865,0.136290657464868,0.375543547076426,0.00153158761827768,0.0920945488047689,0.134692094503408,0.213603980843963
571.407140714085,2.01835225320313,14.5105481077813,0.191603472112672,1.40028093556424,0.99846618655953,0.90790358471094,0.00885309164114471,0.101761713115333,1.14021594773591,0.13745704334895,0.376832327242056,0.00153381344046618,0.0920964152890617,0.134551855450061,0.213632660131554
571.537153715386,2.03307201558116,14.522106434916,0.190826025726088,1.40721395693849,0.99846395552227,0.907901713535935,0.00878018949208945,0.101273382508272,1.13865640832306,0.138625653481745,0.378115461523327,0.00153604447772628,0.0920982864640663,0.134412863184972,0.213661093951414
571.667166716686,2.0478299914343,14.5333862510108,0.190053506570764,1.41413533756519,0.998461719298697,0.907899837693321,0.0087082499305475,0.10079055913517,1.13709778441136,0.139796419106025,0.379392962062603,0.00153828070129959,0.0921001623066803,0.134275101656771,0.213689284757575
571.797179717986,2.0626259344367,14.5443880043732,0.189285883016046,1.42104494145031,0.998459477918022,0.907897957206525,0.00863725706028683,0.100313162695364,1.13554010771255,0.140969271467419,0.380664842483401,0.00154052208197396,0.0921020427934771,0.134138557109306,0.213717234904258
571.927192719286,2.07745959848509,14.5551121447554,0.188523123497951,1.42794263256372,0.998457231409213,0.907896072098967,0.00856719500522326,0.0998411126818259,1.13398340989293,0.142144141845869,0.381931116384366,0.0015427685907829,0.0921039279010344,0.134003215860466,0.213744947030469
572.057205720586,2.09233074770891,14.5655591636069,0.187765196101226,1.43482828362706,0.998454979801578,0.907894182394647,0.00849804636801505,0.0993743352624093,1.13242772153784,0.143320961593331,0.383191799981814,0.00154502019841832,0.0921058176053549,0.133869068392637,0.213772424146719
572.187218721886,2.10723913020008,14.5757294868137,0.187012069431824,1.44170175373489,0.998452723123989,0.907892288116666,0.00842979611454325,0.0989127462823252,1.13087307493542,0.14449966193597,0.384446905421733,0.00154727687600761,0.0921077118833358,0.133736098667803,0.21379966857204
572.317231723186,2.12218449848732,14.5856235583999,0.186263711951507,1.44856290575173,0.998450461405439,0.907890389288374,0.00836242855690029,0.0984562644425567,1.12931950190274,0.145680174134751,0.38569644597617,0.00154953859455768,0.0921096107116272,0.133604292451822,0.213826682816765
572.447244724486,2.137166642582,14.5952419442443,0.185520091282663,1.45541163099357,0.998448194678161,0.907888485935088,0.00829593070257364,0.0980048321463288,1.12776703104506,0.14686242961283,0.386940442472871,0.00155180532183553,0.0921115140649138,0.133473640300818,0.213853466843088
572.577257725786,2.15218531719203,14.6045850954557,0.184781175838255,1.46224779397906,0.998445922971337,0.90788657808027,0.00823028702036077,0.0975583694726271,1.12621569399272,0.148046359640602,0.388178908623158,0.00155407702865971,0.0921134219197314,0.133344128259149,0.213880023013196
572.707270727086,2.16724027756944,14.6136534649115,0.184046934019058,1.46907125963985,0.998443646314194,0.907884665747415,0.00816548201818864,0.0971167968445263,1.12466552232943,0.149231895490817,0.389411858248039,0.00155635368580174,0.092115334252587,0.133215742440711,0.213906353652286
572.837283728386,2.18233129785926,14.6224475652604,0.183317334127624,1.47588190535353,0.998441364737109,0.907882748961009,0.0081015018703389,0.0966800448882989,1.1231165460383,0.150418968607917,0.390639308552357,0.00155863526288698,0.0921172510389928,0.133088470882558,0.213932461026014
572.967296729687,2.19745818084626,14.6309679988084,0.182592344504543,1.48267962627393,0.998439078271913,0.907880827747051,0.00803833545419314,0.0962480586936519,1.12156879268662,0.151607510748376,0.391861281626134,0.00156092172808358,0.0921191722529505,0.132962304254282,0.213958348014604
573.097309730987,2.21262067679213,14.6392152034366,0.181871933420644,1.4894642849546,0.998436786947764,0.907878902128769,0.00797596668985059,0.0958207568254391,1.12002229427211,0.152797453096429,0.393077790600337,0.00156321305223214,0.092121097871232,0.132837228397594,0.213984016371209
573.227322732287,2.22781855564005,14.6471896786399,0.181156069172898,1.49623575616511,0.998434490794824,0.90787697213043,0.00791438135500941,0.09539806778794,1.1184770811323,0.153988727050743,0.394288851963079,0.00156550920517182,0.0921230278695713,0.132713230963316,0.214009468271319
573.357335733587,2.24305162832168,14.6548920526665,0.18044472023323,1.5029939409865,0.998432189845688,0.907875037778512,0.00785356959086231,0.094979942132445,1.11693318003552,0.155181264732798,0.395494488777294,0.00156781015430809,0.0921249622214896,0.13259030258751,0.214034704749309
573.487348734887,2.25831967122104,14.6623228452434,0.179737854926102,1.50973871832284,0.998429884130899,0.907873099097628,0.00779351786077571,0.0945663118276436,1.11539062075844,0.156374997654843,0.396694718564249,0.00157011586909769,0.0921269009023731,0.13246843139009,0.214059727801357
573.617361736187,2.27362245608851,14.6694825615419,0.179035441556197,1.51646996410379,0.998427573680724,0.907871156112143,0.00773421213483513,0.0941571063498725,1.11384943348123,0.157569857247412,0.397889558101941,0.00157242631927248,0.0921288438878582,0.132347605153498,0.214084539552641
573.747374737487,2.2889597736834,14.6763717681039,0.178337448725481,1.52318756567672,0.998425258526374,0.907869208847433,0.00767564022528048,0.0937522644486615,1.11230964664295,0.158765775429566,0.399079026954584,0.00157474147362256,0.0921307911525685,0.132227813220809,0.214109142249258
573.877387738787,2.3043314487,14.6829911429479,0.177643845816393,1.52989142986549,0.998422938700523,0.907867257330666,0.00761779302328316,0.093351740328752,1.11077128547511,0.159962685169653,0.40026314935652,0.00157706129947271,0.0921327426693355,0.132109047924771,0.214133539104435
574.007400740087,2.31973725102908,14.6893411840625,0.17695460095094,1.53658143204029,0.998420614233482,0.907865301586116,0.00756065644767098,0.0929554632353749,1.10923438038924,0.161160517741466,0.401441942000029,0.00157938576651413,0.0921346984138849,0.131991296769942,0.214157731769525
574.137413741387,2.33517697111252,14.6954224569468,0.176269682723783,1.54325745936631,0.998418285156445,0.907863341639144,0.00750421828188623,0.0925633717735052,1.10769895985437,0.162359205054255,0.402615424405645,0.00158171484355061,0.0921366583608573,0.131874549071436,0.214181722481579
574.267426742687,2.35065039979947,14.7012355284378,0.175589059738955,1.5499193992425,0.998415951500628,0.90786137751513,0.00744846634631693,0.0921754047335733,1.10616505230106,0.163558679029855,0.403783616149938,0.00158404849936836,0.0921386224848714,0.131758794180241,0.214205513489252
574.397439743987,2.36615732834624,14.7067809667101,0.174912700609849,1.55656713930147,0.99841361329726,0.907859409239477,0.00739338849829683,0.0917915010914648,1.10463268612137,0.164758871602697,0.40494653686552,0.00158638670273603,0.0921405907605249,0.131644021483223,0.214229107052805
574.527452745288,2.38169761088407,14.7120595310641,0.174240576545372,1.56320060423244,0.998411270584103,0.907857436841195,0.00733898179112027,0.0914116326771782,1.10310188396253,0.165959717068025,0.406104212626351,0.0015887294158935,0.0921425631588068,0.131530220649173,0.214252500116174
574.657465746588,2.39727102151386,14.717071737754,0.173572655433704,1.56981967154278,0.998408923390549,0.907855460344698,0.00728523152127693,0.0910357294398535,1.10157267578113,0.167161146709945,0.407256661340287,0.00159107660944728,0.0921445396553034,0.131417381065924,0.214275696495494
574.787478747888,2.41287736347372,14.7218181916588,0.172908906361803,1.57642423590905,0.998406571749004,0.907853479776072,0.00723212723459375,0.0906637365389746,1.10004508887086,0.168363092905145,0.408403903907935,0.0015934282509917,0.0921465202239297,0.131305492270345,0.214298697568095
574.917491749188,2.42851644276919,14.7262995061659,0.172249298523708,1.5830141936328,0.998404215692139,0.907851495161557,0.00717965885989939,0.0902956005538037,1.09851915027128,0.169565488131627,0.409545961527203,0.00159578430785748,0.092148504838444,0.13119454384448,0.214321504521609
575.047504750488,2.44418806700253,14.7305162996143,0.171593801172067,1.58958944195048,0.998401855252762,0.907849506527487,0.00712781653737775,0.0899312688711479,1.09699488687481,0.170768264924699,0.410682855573628,0.00159814474723379,0.0921504934725143,0.131084525410931,0.214344118453815
575.177517751788,2.45989206352429,14.7344692617088,0.170942385550896,1.59614988552959,0.998399490463734,0.907847513901654,0.00707659021227132,0.0895706959735127,1.09547232326655,0.171971357336898,0.411814608431,0.00160050953626242,0.0921524860983476,0.130975429828736,0.214366542658889
575.307530753088,2.4756282488803,14.7381590417308,0.170295021642331,1.60269542553427,0.998397121358117,0.907845517311003,0.0070259703187668,0.0892138328547703,1.0939514853603,0.173174698480625,0.412941242093246,0.00160287864187922,0.0921544826889982,0.130867247814014,0.214388778779151
575.437543754388,2.49139643470813,14.7415862701121,0.169651678794473,1.60922596173549,0.998394747969151,0.90784351678208,0.00697594764801151,0.0888606290628378,1.09243239969688,0.17437822100239,0.414062778434251,0.00160525203084473,0.0921564832179218,0.130759968978133,0.214410827547741
575.567556755688,2.5071964407775,14.7447516061487,0.169012327109918,1.61574139717808,0.998392370330184,0.90784151234201,0.00692651305622186,0.0885110372172122,1.09091509189217,0.175581858131651,0.415179239804592,0.00160762966981182,0.0921584876579909,0.130653584123687,0.214432690431107
575.697569756988,2.52302808902609,14.7476557161782,0.168376936810699,1.62224163604618,0.998389988474701,0.907839504018057,0.00687765759818356,0.0881650109428187,1.08939958734693,0.176785543201119,0.416290648758621,0.00161001152529475,0.0921604959819446,0.130548084194402,0.214454368877792
575.827582758288,2.53889120138685,14.7502992776071,0.167745478515359,1.62872658010794,0.998387602435363,0.907837491837466,0.00682937110669104,0.0878225005673322,1.08788591099963,0.177989210326565,0.417397027428019,0.00161239756463355,0.092162508162535,0.130443461648164,0.214475866795303
575.957595759588,2.55478560018989,14.752682978166,0.167117923187709,1.63519612937306,0.998385212244181,0.907835475827502,0.00678164245528379,0.0874834539169683,1.08637408737211,0.179192794281093,0.418498397637665,0.00161478775581559,0.0921645241724998,0.130339710203069,0.214497190092005
576.087608760889,2.57071111507126,14.7548075031034,0.166494241255747,1.64165019339839,0.998382817935587,0.907833456015902,0.00673446407547009,0.0871478299985212,1.08486414135565,0.180396228333403,0.41959478289763,0.00161718206440913,0.0921665439840993,0.130236820471361,0.214518338800962
576.217621762189,2.58666757535972,14.7566735492977,0.165874403582572,1.64808867882964,0.998380419543054,0.907831432430375,0.00668782697892853,0.0868155839223095,1.08335609734478,0.181599446629936,0.420686206208074,0.00161958045694247,0.0921685675696268,0.130134784770658,0.214539315759149
576.347634763489,2.60265481242169,14.7582818209103,0.165258381167335,1.6545114932386,0.998378017100133,0.90782940509875,0.00664172229071643,0.0864866715460499,1.08184997950407,0.182802383461148,0.421772690735362,0.00162198289986314,0.0921705949012514,0.130033595642052,0.214560123934175
